acct_id,cust_initials,txn_date,txn_amount,merchant_category,merchant_zip,txn_type,balance_after
4709-8924-4512,CD,2024-03-31,1410.75,Travel,10913,credit,2908.27
3837-0128-1901,HL,2024-04-11,1712.2,Utilities,34769,credit,27322.71
5763-1764-0248,MK,2024-06-21,1678.46,Travel,57371,transfer,6801.35
3821-1080-5659,MG,2024-11-27,1856.79,Gas Station,13343,payment,24918.43
8243-4497-1365,GD,2024-11-23,3911.52,Groceries,95005,transfer,29990.95
9835-8684-7263,FK,2024-10-15,1469.23,Travel,37908,payment,44184.71
1022-7825-0105,FQ,2024-10-18,3811.18,Travel,41980,credit,8621.58
0948-4591-2771,BL,2024-01-17,1956.78,Restaurant,92296,transfer,22792.56
2024-5545-2971,IB,2024-04-12,4779.72,Groceries,97945,debit,1767.26
8482-1676-3973,OL,2024-05-29,3055.06,Gas Station,71138,transfer,41679.32
9411-1978-9164,LA,2024-10-27,2813.17,Travel,20608,payment,25763.23
1424-1175-4226,FJ,2024-04-30,4919.5,Groceries,08524,payment,36542.42
8567-7116-4603,DJ,2024-11-10,3276.47,Online Shopping,96974,credit,48543.83
7844-1175-4711,SL,2024-07-29,295.62,Online Shopping,13396,debit,49924.28
6000-9914-3385,DE,2024-04-06,4036.43,Gas Station,82385,payment,45736.05
7404-1877-6633,IN,2024-01-27,1087.6,Restaurant,70453,transfer,34224.21
5595-1666-9334,UC,2024-06-21,1399.41,Entertainment,17970,transfer,17279.94
9416-3392-3399,AC,2024-12-15,729.95,Groceries,93340,debit,23618.56
0324-0577-3646,YU,2024-01-10,3838.92,Online Shopping,07583,transfer,17961.33
2809-7533-0672,US,2024-03-30,4747.34,Restaurant,68276,credit,8399.75
2670-9346-3149,IW,2024-08-05,1762.76,Travel,61170,credit,5851.12
7315-1895-3886,HP,2024-10-22,4850.83,Online Shopping,33656,transfer,33858.27
5580-6928-5035,SD,2024-05-13,3028.07,Travel,66879,transfer,9424.82
9810-8457-9898,JP,2024-11-24,2602.57,Groceries,95425,credit,35859.34
1178-0949-0708,AI,2024-04-29,4808.04,Gas Station,34034,payment,43587.39
9770-1853-0665,CK,2024-04-06,3755.6,Gas Station,65318,transfer,21544.73
5265-1187-4516,OA,2024-12-16,2449.16,Restaurant,49061,credit,14087.97
9777-9205-4512,NV,2024-09-27,1518.27,Utilities,61626,debit,1546.59
1410-9685-8356,QM,2024-07-29,4947.16,Restaurant,90564,credit,22568.52
5865-3893-7432,TM,2024-04-04,2142.01,Healthcare,68258,credit,45790.93
7934-8585-6388,IE,2024-07-16,736.92,Groceries,64285,debit,18122.2
5254-5682-7537,WR,2024-05-17,2618.2,Gas Station,36785,debit,25050.32
1516-7445-1998,FR,2024-12-05,4198.48,Gas Station,71253,credit,7066.63
5185-8166-8698,VX,2024-10-14,1097.23,Healthcare,04343,credit,7416.6
4766-2945-5244,RU,2024-04-11,1243.84,Groceries,55303,payment,10286.99
4414-7520-7062,HY,2024-04-02,1471.8,Utilities,14421,credit,16152.38
4301-4157-4849,RH,2024-03-16,2573.75,Healthcare,90068,transfer,30464.94
9581-8283-1907,PI,2024-08-03,1586.5,Gas Station,05824,transfer,1938.68
3193-5894-2909,KG,2024-04-11,4824.98,Utilities,45613,payment,40136.2
3264-2264-9397,KB,2024-04-14,2381.55,Healthcare,29389,debit,37664.28
9631-5213-8040,SY,2024-09-17,3680.16,Restaurant,55323,credit,25393.99
8944-3778-6888,MQ,2024-05-03,2283.81,Gas Station,16717,transfer,43289.53
4331-2695-7362,XP,2024-05-28,3940.98,Groceries,25857,debit,37505.86
9000-8219-2286,GX,2024-05-26,3450.36,Gas Station,60509,transfer,15049.86
0039-2288-7836,CV,2024-12-15,2169.31,Healthcare,76979,debit,45799.42
1926-2383-6032,IW,2024-11-09,3918.18,Healthcare,87208,payment,36876.45
3846-0822-0681,IH,2024-12-27,4034.25,Entertainment,66128,transfer,919.57
6833-5147-5591,MA,2024-02-23,2181.48,Utilities,95293,transfer,12972.62
9461-2878-5567,QD,2024-09-06,1125.07,Online Shopping,17292,debit,24779.54
7956-7155-8479,UH,2024-08-01,4588.4,Online Shopping,97936,transfer,1240.1
2308-3593-0586,PG,2024-06-17,4564.85,Gas Station,73359,debit,45145.53
7136-6211-4684,KH,2024-08-10,3867.82,Online Shopping,73700,debit,17032.4
6164-6344-7231,WU,2024-09-11,2895.91,Groceries,15472,transfer,49732.8
3145-5265-1547,QO,2024-05-05,2441.14,Travel,13872,payment,15792.74
0949-0003-1784,TX,2024-02-27,1480.42,Online Shopping,02975,credit,48525.7
2469-4879-8032,GK,2024-03-08,3995.4,Restaurant,23407,debit,24836.13
8490-1177-7029,FZ,2024-02-28,1422.29,Travel,91447,transfer,23807.54
3287-3149-8319,RH,2024-07-10,4681.01,Healthcare,37331,debit,10779.35
0352-3276-9221,KE,2024-11-26,1251.05,Gas Station,64092,credit,22317.43
8504-9759-2726,JH,2024-08-18,4211.09,Utilities,49794,transfer,5606.62
8478-8540-7888,FL,2024-09-14,4972.15,Online Shopping,35377,credit,22159.74
6989-4501-9734,FY,2024-01-27,2602.71,Online Shopping,31707,credit,9758.82
2069-6261-0810,HQ,2024-06-15,4086.19,Entertainment,17100,transfer,30242.62
2289-2696-3387,MX,2024-01-30,4869.43,Gas Station,50724,credit,33880.19
2403-3079-5988,FH,2024-05-03,319.9,Restaurant,47748,debit,13023.2
1917-3258-2926,EN,2024-03-20,2881.13,Entertainment,50916,payment,42741.97
4505-7363-0283,XE,2024-05-19,1892.21,Entertainment,26991,transfer,2425.18
9512-7590-2541,SK,2024-06-21,1007.16,Gas Station,21916,transfer,28047.01
0329-8818-0916,DO,2024-09-06,2508.71,Utilities,50464,transfer,9255.21
8116-2069-7940,EB,2024-03-02,4782.43,Travel,25329,transfer,19311.42
6653-6667-8336,RT,2024-07-31,3573.74,Utilities,92769,debit,17516.57
2024-4863-3531,MB,2024-09-12,3541.4,Gas Station,81525,credit,39663.39
4328-1719-6386,IZ,2024-03-27,4191.41,Groceries,90895,payment,43392.85
6715-9587-5012,RJ,2024-12-27,2694.78,Travel,17833,credit,34401.3
7159-9814-7400,CG,2024-01-17,4180.77,Groceries,65442,credit,34638.63
4073-6835-4311,TR,2024-12-21,3502.43,Healthcare,29487,transfer,22733.43
7939-2547-9476,QS,2024-06-09,1516.03,Travel,21520,payment,41076.85
5937-4727-0768,GZ,2024-10-01,4889.15,Groceries,58341,transfer,11883.69
4442-6110-4676,JW,2024-06-28,2099.34,Healthcare,28254,credit,33182.42
5023-1054-9924,RZ,2024-06-17,2309.07,Restaurant,34987,payment,33138.5
1213-2716-0436,ZU,2024-03-08,1311.6,Online Shopping,65185,debit,566.84
8684-5618-6803,MA,2024-12-25,4655.88,Gas Station,05880,debit,49607.56
1800-9871-7590,HA,2024-07-07,3709.78,Healthcare,60029,credit,21028.21
5369-6590-3383,VB,2024-03-29,2675.09,Travel,21322,payment,24125.33
7389-2476-4991,VZ,2024-05-23,3922.72,Groceries,08638,transfer,39688.76
4156-0120-7928,HC,2024-11-08,2310.79,Online Shopping,15669,credit,11179.85
7652-7862-2204,LZ,2024-08-27,2348.62,Travel,70693,payment,42342.62
5993-1905-8246,RM,2024-11-22,249.02,Travel,21153,debit,37525.3
9839-7919-6681,KS,2024-03-10,1341.28,Online Shopping,53117,payment,37031.73
1625-4704-4007,CL,2024-11-25,120.32,Groceries,30425,credit,42422.75
3236-7560-7821,EI,2024-12-26,2403.95,Groceries,03513,transfer,17837.12
1447-5482-3826,OB,2024-06-30,4079.15,Gas Station,43299,debit,31790.76
1197-4321-3146,CU,2024-12-13,4584.01,Travel,95178,payment,26045.23
7078-0810-0886,QK,2024-05-17,2695.97,Utilities,49897,credit,26129.97
7790-9687-8531,FO,2024-04-19,2007.3,Utilities,25813,payment,44058.46
9246-7318-4499,JI,2024-11-23,188.0,Groceries,45132,debit,9608.77
5228-2719-4502,BS,2024-01-09,4566.82,Online Shopping,49846,transfer,39899.0
2856-8662-6894,GL,2024-08-18,3332.6,Entertainment,96765,payment,6819.72
4044-2330-2956,PJ,2024-07-26,2915.94,Entertainment,35133,credit,17949.3
3195-3126-0133,IY,2024-01-19,3301.88,Online Shopping,24708,credit,1355.97
7891-2447-4256,HQ,2024-04-10,1203.29,Entertainment,27549,credit,45763.01
3651-7091-0660,ZT,2024-01-10,4739.16,Travel,27272,credit,16563.78
3295-4292-0643,KS,2024-10-08,2166.87,Healthcare,77538,debit,17670.0
9042-3396-5354,VF,2024-07-03,4022.58,Restaurant,15452,transfer,34592.09
3627-2836-6113,AZ,2024-06-07,4719.33,Utilities,83595,transfer,25440.7
6166-2332-8282,JK,2024-07-06,2833.65,Online Shopping,76694,credit,3952.38
1799-9509-1531,QM,2024-03-23,1994.16,Utilities,89998,transfer,16636.79
4420-3678-3398,HZ,2024-05-29,3925.34,Gas Station,69163,debit,43987.11
5177-0091-5875,YV,2024-02-01,2045.92,Gas Station,87842,credit,1921.63
5388-5910-2926,FB,2024-11-29,2890.51,Groceries,06092,credit,47113.49
2124-8614-6695,ET,2024-02-22,2060.23,Online Shopping,43723,payment,5203.82
5978-7139-8991,NC,2024-05-21,1423.67,Travel,06195,debit,33552.22
5004-5145-7540,TI,2024-04-11,1876.78,Gas Station,61287,payment,5704.75
0556-1711-3712,MQ,2024-01-19,1707.0,Restaurant,36181,debit,8262.02
3635-3100-2166,RW,2024-04-16,2009.04,Online Shopping,92081,transfer,7843.55
1232-7007-2867,PD,2024-01-29,1827.52,Utilities,59490,transfer,33906.45
6189-3984-6132,XA,2024-09-26,2507.24,Healthcare,19747,transfer,30323.36
5149-2066-7549,DZ,2024-03-17,156.73,Travel,79178,payment,20663.62
1295-9864-8423,VG,2024-09-22,4917.41,Travel,90462,debit,10975.95
4560-6045-7799,BT,2024-09-24,802.84,Utilities,37896,payment,24255.86
0768-2900-5603,EK,2024-03-12,4363.03,Entertainment,43496,transfer,27563.24
1002-1827-7314,XR,2024-03-02,4286.94,Restaurant,89411,payment,9560.09
7043-9075-4114,TG,2024-07-21,2840.08,Groceries,42473,debit,1462.94
9116-8077-9915,UJ,2024-06-17,1140.8,Online Shopping,30535,debit,22169.42
0874-0867-3237,AY,2024-10-21,1417.29,Entertainment,77207,debit,22992.21
8471-3540-0143,JN,2024-06-27,473.4,Online Shopping,29118,credit,16657.68
1962-2728-3333,ZE,2024-04-26,3446.66,Online Shopping,61953,credit,8872.87
9142-7125-4184,MX,2024-01-11,1462.97,Healthcare,40918,transfer,5609.19
7593-1637-8550,ZS,2024-10-29,4361.27,Entertainment,67398,credit,17939.47
9010-4179-6827,QG,2024-12-18,2902.2,Utilities,97343,debit,41798.8
4518-5465-6120,VY,2024-08-30,3241.19,Groceries,96912,transfer,34969.19
1113-8760-7773,BF,2024-06-29,2984.78,Entertainment,42560,payment,43316.81
5114-3457-5975,MC,2024-04-30,1304.73,Restaurant,09071,payment,36941.84
9479-3579-4305,QH,2024-07-19,1288.13,Healthcare,73455,debit,35262.18
0275-0438-7275,GD,2024-06-19,1251.78,Groceries,36690,credit,19024.56
1278-9431-6152,AN,2024-11-01,4719.31,Utilities,53071,debit,20172.87
4199-9279-8633,QM,2024-01-03,55.17,Groceries,74522,credit,31430.8
4551-6919-2869,NP,2024-04-23,4120.12,Travel,03709,credit,1083.4
9509-5976-2617,WG,2024-03-13,2054.4,Travel,12816,credit,4902.34
0105-6134-7882,TS,2024-03-08,828.49,Restaurant,85718,debit,39339.86
8789-0716-3402,FF,2024-05-14,4557.07,Gas Station,35493,debit,37951.42
4485-9152-5484,HE,2024-02-02,4442.1,Healthcare,13577,credit,34611.87
5885-8410-6389,ZT,2024-02-19,3428.93,Utilities,91314,transfer,40602.21
1838-6621-4883,QV,2024-05-01,1756.89,Entertainment,51184,payment,41009.48
2292-3639-6331,BM,2024-11-27,2005.97,Online Shopping,58267,debit,34403.97
1781-6091-3294,SI,2024-07-27,4213.4,Groceries,80384,debit,39761.0
5100-5810-4666,MF,2024-12-28,2611.52,Restaurant,36121,payment,38864.83
2689-4212-3615,KH,2024-07-24,1106.68,Entertainment,05578,debit,22631.59
8857-5751-1110,EB,2024-12-03,4729.16,Groceries,21105,debit,16933.91
1019-7593-3981,HN,2024-08-23,642.4,Gas Station,78566,transfer,2698.15
8388-6286-6609,QR,2024-03-01,3448.31,Online Shopping,41009,payment,36868.38
0846-7934-5292,OR,2024-12-24,4154.03,Travel,19996,debit,43400.58
7663-5948-0741,YD,2024-07-29,3321.72,Gas Station,44594,debit,30447.26
7796-8936-2184,YO,2024-02-13,996.54,Healthcare,15641,debit,11856.61
1778-7506-6696,XX,2024-06-04,1391.62,Travel,41835,debit,39889.21
6605-9828-0197,IU,2024-09-09,4911.15,Gas Station,46804,transfer,37467.66
2202-9032-6450,NQ,2024-10-09,3809.27,Restaurant,95208,payment,25871.67
9887-3342-3059,OU,2024-06-24,3511.37,Restaurant,21843,payment,9738.61
6269-3298-2478,JI,2024-06-01,273.58,Healthcare,18880,transfer,28113.01
8961-6157-0497,CE,2024-08-11,3756.67,Gas Station,40214,credit,32582.59
6715-1331-5717,IU,2024-06-14,115.33,Entertainment,75522,credit,35122.67
4176-3523-5239,FG,2024-06-15,3879.22,Healthcare,52713,debit,49388.34
8972-0394-3708,FA,2024-04-16,3328.67,Gas Station,99473,debit,25920.63
9049-3854-0668,RQ,2024-06-22,2817.35,Online Shopping,02535,payment,43838.82
2649-8757-2524,YE,2024-09-01,11.44,Healthcare,38631,transfer,643.06
2299-4237-9048,VM,2024-07-21,1463.01,Healthcare,24389,debit,23797.42
4485-6229-5943,WB,2024-03-17,853.81,Travel,55013,debit,14626.23
1123-1148-0745,QC,2024-10-18,4315.8,Entertainment,43045,credit,38673.3
1633-6637-2968,NC,2024-09-28,895.96,Restaurant,21688,payment,8223.26
7907-1061-7494,ZQ,2024-02-12,2399.45,Gas Station,37420,debit,6412.54
7853-1495-5376,QN,2024-10-29,3541.97,Healthcare,07607,payment,25257.5
7245-2540-5507,GR,2024-12-15,1899.64,Utilities,83287,transfer,16199.72
9431-3565-5506,MV,2024-06-28,1500.23,Travel,61843,debit,31713.8
2723-6834-3919,ZV,2024-08-04,1416.32,Healthcare,23626,transfer,37302.82
8798-3787-0582,MU,2024-08-10,3639.92,Restaurant,49280,transfer,14522.9
8654-8261-0499,AG,2024-05-20,2217.05,Gas Station,06798,payment,49256.95
2166-3646-0633,HP,2024-08-05,27.73,Restaurant,85314,payment,46717.95
8813-4554-2440,VM,2024-08-23,249.77,Online Shopping,91545,debit,32875.81
5288-5644-5652,DS,2024-07-29,3291.31,Gas Station,72129,debit,47646.16
1343-4115-4268,RL,2024-04-21,137.56,Entertainment,15189,payment,2712.82
9660-0596-3327,YK,2024-04-06,1824.36,Utilities,52991,debit,34672.44
2421-0268-9032,UD,2024-01-26,2346.08,Utilities,28808,credit,17078.94
1678-1875-4441,QT,2024-06-30,2843.89,Entertainment,51861,payment,14377.37
0894-9993-4309,OJ,2024-03-12,2592.67,Groceries,01959,transfer,39560.22
3384-3618-5578,QQ,2024-11-22,1005.16,Gas Station,42293,payment,26144.84
3343-8473-6479,QL,2024-01-09,3825.67,Groceries,57349,transfer,40876.02
6798-6652-4481,YK,2024-06-29,2764.41,Groceries,35014,payment,29861.9
7210-6748-4323,CH,2024-03-25,2202.48,Entertainment,33744,debit,39454.3
6050-3460-3533,JD,2024-07-13,701.94,Groceries,84755,payment,20824.03
7609-8773-3742,VL,2024-12-25,679.41,Healthcare,33681,debit,22365.69
1898-5683-5989,TB,2024-08-04,3999.21,Groceries,38873,debit,16101.37
8267-0966-1079,GH,2024-10-23,4533.02,Travel,02126,transfer,29054.16
6665-3138-2461,DN,2024-01-03,663.09,Restaurant,76354,debit,18437.03
5868-9175-4093,NW,2024-05-08,331.72,Entertainment,97135,credit,41069.84
3424-1909-9299,OE,2024-02-11,3352.37,Gas Station,33686,credit,20468.31
6308-6211-4745,XW,2024-08-25,51.65,Online Shopping,14070,payment,44870.07
5063-3421-7803,WF,2024-08-04,1728.78,Travel,51274,debit,202.19
3208-0484-5939,PE,2024-08-12,899.57,Entertainment,64929,payment,15142.31
7496-6807-9493,AS,2024-01-20,2506.86,Healthcare,94697,transfer,28713.51
9096-5380-5589,GI,2024-11-14,597.48,Gas Station,02211,payment,11940.01
9565-5522-2897,XT,2024-11-08,2915.17,Travel,68629,debit,49942.85
0316-1008-6886,DO,2024-02-21,1762.7,Online Shopping,03875,debit,26903.63
5054-9744-3687,BN,2024-03-03,3578.44,Online Shopping,57165,debit,10774.87
0204-6092-4060,VT,2024-11-07,4099.31,Restaurant,22384,transfer,35625.62
5824-6216-4680,NK,2024-09-14,229.92,Online Shopping,88677,transfer,33139.78
2679-4178-3333,WZ,2024-05-13,3497.91,Restaurant,65814,credit,18482.1
4746-1978-3755,CM,2024-10-10,64.7,Travel,98841,credit,36254.32
9991-9831-2004,KR,2024-11-07,4271.47,Restaurant,89313,debit,12450.76
7092-8554-5284,KR,2024-07-10,2086.48,Restaurant,06355,debit,8940.86
0358-8509-7209,QY,2024-03-28,1095.73,Online Shopping,65222,payment,16105.87
7557-4866-0523,YT,2024-01-21,180.02,Restaurant,70385,debit,29609.94
2329-2832-8545,RI,2024-09-16,3205.0,Online Shopping,59234,credit,42033.43
2010-4780-8564,IA,2024-10-11,4327.78,Travel,74462,debit,12053.78
2223-2885-9474,YA,2024-02-17,2868.0,Gas Station,28996,transfer,47228.26
6871-2787-0179,RK,2024-04-26,1382.18,Gas Station,81984,debit,14859.98
3766-3662-8762,ER,2024-03-20,3360.24,Entertainment,22926,debit,18944.96
3880-1930-6207,NM,2024-10-27,2608.23,Gas Station,37815,debit,27813.96
5467-1692-6849,YJ,2024-01-12,1763.55,Online Shopping,33775,payment,15096.23
2277-2625-0961,SH,2024-07-25,1124.8,Utilities,80172,payment,31802.92
4478-2686-6938,NA,2024-08-13,41.66,Online Shopping,84707,payment,16620.41
7105-9251-0294,WM,2024-09-20,4325.63,Entertainment,94091,transfer,32580.21
1788-5087-2343,TA,2024-10-13,2862.78,Gas Station,83578,transfer,14302.19
8387-8204-4261,RR,2024-11-20,4831.66,Restaurant,13444,credit,21673.43
2530-5446-8530,IQ,2024-03-17,696.79,Entertainment,96523,debit,17860.63
9832-4111-7175,IK,2024-02-25,4584.95,Entertainment,66540,transfer,21562.27
7773-0210-6823,SS,2024-02-13,3138.06,Healthcare,16932,debit,49471.47
2792-8034-9406,HK,2024-01-19,4157.58,Groceries,28160,debit,18491.31
3584-8654-2813,VB,2024-06-18,1641.06,Utilities,57380,transfer,27661.32
8237-0908-0809,GL,2024-01-14,1873.76,Healthcare,57202,credit,36273.16
3309-5734-6978,BE,2024-07-11,651.77,Online Shopping,12905,credit,34889.88
1898-8457-8458,BR,2024-11-07,1869.17,Gas Station,56742,transfer,4483.37
7692-8219-3517,MM,2024-12-01,758.02,Healthcare,90754,debit,21126.95
8151-9982-2015,XJ,2024-03-26,3004.71,Online Shopping,72082,debit,22961.61
2332-7251-1728,AT,2024-08-23,3067.05,Restaurant,86003,debit,25698.84
4253-0847-0814,GI,2024-05-27,2205.41,Online Shopping,65318,debit,30262.7
6007-3021-7149,WK,2024-07-15,4633.67,Healthcare,34325,credit,21558.52
9685-0887-7352,IB,2024-05-23,631.48,Healthcare,54408,debit,10796.49
6923-9641-2342,DT,2024-06-11,1634.74,Travel,74199,transfer,30515.39
9323-3753-1820,FU,2024-08-21,4645.57,Travel,56518,debit,33466.45
9743-0527-6354,VH,2024-09-18,4558.99,Restaurant,50551,transfer,983.2
0708-6281-1995,RJ,2024-03-24,309.99,Travel,14469,payment,7139.57
1576-2031-2828,SL,2024-07-06,1436.07,Utilities,82432,transfer,24470.48
7567-9448-9437,HW,2024-03-13,1304.64,Travel,58962,transfer,20773.29
5505-7149-6483,IJ,2024-03-27,1141.63,Entertainment,28392,credit,38854.74
8097-7112-2468,UP,2024-01-21,1800.79,Restaurant,69489,credit,28848.31
0858-6214-4907,IP,2024-06-18,3063.31,Entertainment,18703,credit,23762.82
7202-0710-4814,EZ,2024-02-26,3123.79,Travel,48874,credit,45806.18
9676-2311-8785,BL,2024-12-19,843.57,Groceries,14940,debit,23053.88
2174-2515-4867,BW,2024-02-22,1218.02,Online Shopping,96760,transfer,1649.9
6613-8575-3276,RY,2024-06-17,366.81,Gas Station,65244,payment,8842.58
6438-0487-5233,GL,2024-04-04,3118.36,Gas Station,12971,credit,46898.4
1352-4339-3266,SI,2024-06-07,4150.21,Utilities,66270,transfer,14338.64
9606-3895-7202,LI,2024-07-06,849.42,Travel,96465,credit,7091.73
4464-4498-2938,FV,2024-10-02,3678.38,Travel,29527,debit,36498.13
5708-2450-4663,YV,2024-10-28,3945.7,Healthcare,46795,debit,32926.51
2391-4616-0908,IS,2024-08-23,351.68,Gas Station,57037,debit,31193.81
5164-3004-3871,PR,2024-10-23,3805.95,Utilities,27044,debit,17281.69
8522-0512-4467,HU,2024-12-27,1358.52,Healthcare,01973,credit,623.18
7240-1269-2663,PA,2024-07-06,4720.86,Groceries,24695,payment,30159.51
6515-7545-0302,MF,2024-09-08,67.34,Groceries,58832,debit,49382.93
2394-0594-9207,WR,2024-02-13,4794.21,Gas Station,54369,payment,39696.74
3772-9754-8624,CW,2024-07-06,97.06,Travel,08057,transfer,33300.91
6988-2733-9427,TW,2024-05-06,4938.12,Entertainment,25161,debit,20873.63
3884-4379-4661,CX,2024-01-27,3038.06,Travel,84041,transfer,3916.56
7701-4774-9585,PU,2024-08-02,770.88,Utilities,01537,debit,35905.77
7299-7747-3592,CX,2024-07-06,147.76,Healthcare,76436,credit,44187.57
7984-7934-4765,LU,2024-10-18,2493.89,Entertainment,83467,transfer,18688.08
1776-3185-1253,NE,2024-10-22,3255.95,Groceries,70432,transfer,42298.0
6516-2932-9444,SD,2024-06-26,4238.69,Online Shopping,88815,payment,6050.95
3629-5229-0784,AX,2024-07-05,1693.37,Utilities,05540,transfer,32995.39
7563-9044-8396,PC,2024-10-20,2156.75,Travel,91368,transfer,17052.43
0321-6263-4851,OM,2024-09-05,1208.42,Healthcare,65379,debit,5070.03
0198-3980-8776,YP,2024-10-28,1824.51,Utilities,78072,credit,4807.02
3925-6117-8164,EZ,2024-03-07,2685.32,Online Shopping,94535,payment,9493.21
3343-9740-1678,PJ,2024-04-06,3905.88,Online Shopping,71984,credit,13916.29
9022-5377-7223,SG,2024-05-23,870.04,Utilities,32966,debit,20798.76
0409-9750-3959,AR,2024-11-15,4223.19,Travel,04257,payment,43665.07
6767-4195-4182,LN,2024-11-28,1762.84,Online Shopping,70183,credit,33903.86
5516-2293-7457,YY,2024-10-10,687.54,Restaurant,89207,transfer,31665.72
9670-7678-1480,ES,2024-09-24,1649.04,Restaurant,69323,transfer,19060.74
8999-4008-0541,SN,2024-11-19,1310.22,Gas Station,31352,transfer,9100.26
6133-5242-8849,IS,2024-06-27,4404.68,Gas Station,64300,transfer,19062.89
1836-4056-6877,XP,2024-05-27,3145.67,Groceries,17057,debit,14475.43
4959-8093-0854,TJ,2024-05-10,2603.78,Utilities,28336,debit,7063.09
4138-9187-4810,OI,2024-09-02,4796.69,Online Shopping,26547,debit,19452.65
9121-5069-4280,GS,2024-04-02,3856.96,Gas Station,33671,debit,44789.51
3503-3863-0296,TF,2024-04-06,929.6,Utilities,07490,credit,12522.86
9148-4385-8452,JH,2024-01-15,4241.4,Utilities,50210,credit,43692.15
8282-4616-1238,IM,2024-02-10,3655.83,Groceries,29185,payment,7970.91
2022-2602-5419,AB,2024-08-25,3062.91,Gas Station,16069,payment,48383.27
